champion,skin_id,skin_name,chroma_id,name,colors,image,sourceUrl
Twisted Fate,4025,Crime City Nightmare Twisted Fate,4034,Crime City Nightmare Twisted Fate (Underground),"#181121, #53022D",champions/TwistedFate/images/chromas/crime_city_nightmare_twisted_fate_crime_city_nightmare_twisted_fate_underground.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/4/4034.png
Twisted Fate,4036,Space Groove Twisted Fate,4037,Space Groove Twisted Fate (Ruby),"#D33528, #D33528",champions/TwistedFate/images/chromas/space_groove_twisted_fate_space_groove_twisted_fate_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/4/4037.png
Twisted Fate,4036,Space Groove Twisted Fate,4038,Space Groove Twisted Fate (Emerald),"#2DA130, #2DA130",champions/TwistedFate/images/chromas/space_groove_twisted_fate_space_groove_twisted_fate_emerald.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/4/4038.png
Twisted Fate,4036,Space Groove Twisted Fate,4039,Space Groove Twisted Fate (Rose Quartz),"#E58BA5, #E58BA5",champions/TwistedFate/images/chromas/space_groove_twisted_fate_space_groove_twisted_fate_rose_quartz.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/4/4039.png
Twisted Fate,4036,Space Groove Twisted Fate,4040,Space Groove Twisted Fate (Catseye),"#FFEE59, #FFEE59",champions/TwistedFate/images/chromas/space_groove_twisted_fate_space_groove_twisted_fate_catseye.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/4/4040.png
Twisted Fate,4036,Space Groove Twisted Fate,4041,Space Groove Twisted Fate (Turquoise),"#73BFBE, #73BFBE",champions/TwistedFate/images/chromas/space_groove_twisted_fate_space_groove_twisted_fate_turquoise.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/4/4041.png
Twisted Fate,4036,Space Groove Twisted Fate,4042,Space Groove Twisted Fate (Tanzanite),"#54209B, #54209B",champions/TwistedFate/images/chromas/space_groove_twisted_fate_space_groove_twisted_fate_tanzanite.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/4/4042.png
Twisted Fate,4036,Space Groove Twisted Fate,4043,Space Groove Twisted Fate (Obsidian),"#27211C, #27211C",champions/TwistedFate/images/chromas/space_groove_twisted_fate_space_groove_twisted_fate_obsidian.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/4/4043.png
Twisted Fate,4036,Space Groove Twisted Fate,4044,Space Groove Twisted Fate (Rainbow),"#C1F2FF, #C1F2FF",champions/TwistedFate/images/chromas/space_groove_twisted_fate_space_groove_twisted_fate_rainbow.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/4/4044.png
Twisted Fate,4045,Victorious Twisted Fate,4046,Victorious Twisted Fate (Bronze),"#764D43, #764D43",champions/TwistedFate/images/chromas/victorious_twisted_fate_victorious_twisted_fate_bronze.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/4/4046.png
Twisted Fate,4045,Victorious Twisted Fate,4047,Victorious Twisted Fate (Silver),"#AAB5BA, #AAB5BA",champions/TwistedFate/images/chromas/victorious_twisted_fate_victorious_twisted_fate_silver.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/4/4047.png
Twisted Fate,4045,Victorious Twisted Fate,4048,Victorious Twisted Fate (Gold),"#D9C445, #D9C445",champions/TwistedFate/images/chromas/victorious_twisted_fate_victorious_twisted_fate_gold.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/4/4048.png
Twisted Fate,4045,Victorious Twisted Fate,4049,Victorious Twisted Fate (Platinum),"#55CDE5, #55CDE5",champions/TwistedFate/images/chromas/victorious_twisted_fate_victorious_twisted_fate_platinum.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/4/4049.png
Twisted Fate,4045,Victorious Twisted Fate,4050,Victorious Twisted Fate (Emerald),"#26854C, #26854C",champions/TwistedFate/images/chromas/victorious_twisted_fate_victorious_twisted_fate_emerald.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/4/4050.png
Twisted Fate,4045,Victorious Twisted Fate,4051,Victorious Twisted Fate (Diamond),"#65337F, #65337F",champions/TwistedFate/images/chromas/victorious_twisted_fate_victorious_twisted_fate_diamond.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/4/4051.png
Twisted Fate,4045,Victorious Twisted Fate,4052,Victorious Twisted Fate (Master),"#9D228D, #9D228D",champions/TwistedFate/images/chromas/victorious_twisted_fate_victorious_twisted_fate_master.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/4/4052.png
Twisted Fate,4045,Victorious Twisted Fate,4053,Victorious Twisted Fate (Grandmaster),"#B31316, #B31316",champions/TwistedFate/images/chromas/victorious_twisted_fate_victorious_twisted_fate_grandmaster.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/4/4053.png
Twisted Fate,4045,Victorious Twisted Fate,4054,Victorious Twisted Fate (Challenger),"#1D62C8, #1D62C8",champions/TwistedFate/images/chromas/victorious_twisted_fate_victorious_twisted_fate_challenger.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/4/4054.png
Ezreal,81003,Frosted Ezreal,81074,Frosted Ezreal (Paragon),"#9364D0, #69B6C2",champions/Ezreal/images/chromas/frosted_ezreal_frosted_ezreal_paragon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81074.png
Ezreal,81007,Debonair Ezreal,81010,Debonair Ezreal (Meteorite),"#5F432B, #5F432B",champions/Ezreal/images/chromas/debonair_ezreal_debonair_ezreal_meteorite.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81010.png
Ezreal,81007,Debonair Ezreal,81011,Debonair Ezreal (Pearl),"#ECF9F8, #ECF9F8",champions/Ezreal/images/chromas/debonair_ezreal_debonair_ezreal_pearl.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81011.png
Ezreal,81007,Debonair Ezreal,81012,Debonair Ezreal (Sandstone),"#DED6B0, #DED6B0",champions/Ezreal/images/chromas/debonair_ezreal_debonair_ezreal_sandstone.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81012.png
Ezreal,81007,Debonair Ezreal,81013,Debonair Ezreal (Obsidian),"#27211C, #27211C",champions/Ezreal/images/chromas/debonair_ezreal_debonair_ezreal_obsidian.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81013.png
Ezreal,81007,Debonair Ezreal,81014,Debonair Ezreal (Striped),"#5DF1FF, #5DF1FF",champions/Ezreal/images/chromas/debonair_ezreal_debonair_ezreal_striped.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81014.png
Ezreal,81007,Debonair Ezreal,81015,Debonair Ezreal (Ruby),"#D33528, #D33528",champions/Ezreal/images/chromas/debonair_ezreal_debonair_ezreal_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81015.png
Ezreal,81007,Debonair Ezreal,81016,Debonair Ezreal (Rose Quartz),"#E58BA5, #E58BA5",champions/Ezreal/images/chromas/debonair_ezreal_debonair_ezreal_rose_quartz.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81016.png
Ezreal,81007,Debonair Ezreal,81017,Debonair Ezreal (Amethyst),"#9C68D7, #9C68D7",champions/Ezreal/images/chromas/debonair_ezreal_debonair_ezreal_amethyst.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81017.png
Ezreal,81019,SSG Ezreal,81075,SSG Ezreal (Elite),"#C271F5, #CBE1F7",champions/Ezreal/images/chromas/ssg_ezreal_ssg_ezreal_elite.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81075.png
Ezreal,81021,Battle Academia Ezreal,81032,Battle Academia Ezreal (Mythic),"#ECF9F8, #6ABBEE",champions/Ezreal/images/chromas/battle_academia_ezreal_battle_academia_ezreal_mythic.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81032.png
Ezreal,81025,Porcelain Protector Ezreal,81026,Porcelain Protector Ezreal (Ruby),"#D33528, #D33528",champions/Ezreal/images/chromas/porcelain_protector_ezreal_porcelain_protector_ezreal_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81026.png
Ezreal,81025,Porcelain Protector Ezreal,81027,Porcelain Protector Ezreal (Rose Quartz),"#E58BA5, #E58BA5",champions/Ezreal/images/chromas/porcelain_protector_ezreal_porcelain_protector_ezreal_rose_quartz.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81027.png
Ezreal,81025,Porcelain Protector Ezreal,81028,Porcelain Protector Ezreal (Tanzanite),"#54209B, #54209B",champions/Ezreal/images/chromas/porcelain_protector_ezreal_porcelain_protector_ezreal_tanzanite.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81028.png
Ezreal,81025,Porcelain Protector Ezreal,81029,Porcelain Protector Ezreal (Golden Tiger),"#FF9D13, #B9FFC1",champions/Ezreal/images/chromas/porcelain_protector_ezreal_porcelain_protector_ezreal_golden_tiger.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81029.png
Ezreal,81025,Porcelain Protector Ezreal,81030,Porcelain Protector Ezreal (Pearl),"#ECF9F8, #ECF9F8",champions/Ezreal/images/chromas/porcelain_protector_ezreal_porcelain_protector_ezreal_pearl.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81030.png
Ezreal,81025,Porcelain Protector Ezreal,81031,Porcelain Protector Ezreal (Catseye),"#FFEE59, #FFEE59",champions/Ezreal/images/chromas/porcelain_protector_ezreal_porcelain_protector_ezreal_catseye.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81031.png
Ezreal,81033,Faerie Court Ezreal,81034,Faerie Court Ezreal (Ruby),"#D33528, #D33528",champions/Ezreal/images/chromas/faerie_court_ezreal_faerie_court_ezreal_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81034.png
Ezreal,81033,Faerie Court Ezreal,81035,Faerie Court Ezreal (Catseye),"#FFEE59, #FFEE59",champions/Ezreal/images/chromas/faerie_court_ezreal_faerie_court_ezreal_catseye.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81035.png
Ezreal,81033,Faerie Court Ezreal,81036,Faerie Court Ezreal (Obsidian),"#27211C, #27211C",champions/Ezreal/images/chromas/faerie_court_ezreal_faerie_court_ezreal_obsidian.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81036.png
Ezreal,81033,Faerie Court Ezreal,81037,Faerie Court Ezreal (Emerald),"#2DA130, #2DA130",champions/Ezreal/images/chromas/faerie_court_ezreal_faerie_court_ezreal_emerald.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81037.png
Ezreal,81033,Faerie Court Ezreal,81038,Faerie Court Ezreal (Rose Quartz),"#E58BA5, #E58BA5",champions/Ezreal/images/chromas/faerie_court_ezreal_faerie_court_ezreal_rose_quartz.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81038.png
Ezreal,81033,Faerie Court Ezreal,81039,Faerie Court Ezreal (Sapphire),"#2756CE, #2756CE",champions/Ezreal/images/chromas/faerie_court_ezreal_faerie_court_ezreal_sapphire.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81039.png
Ezreal,81033,Faerie Court Ezreal,81040,Faerie Court Ezreal (Tanzanite),"#54209B, #54209B",champions/Ezreal/images/chromas/faerie_court_ezreal_faerie_court_ezreal_tanzanite.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81040.png
Ezreal,81033,Faerie Court Ezreal,81041,Faerie Court Ezreal (Turquoise),"#73BFBE, #73BFBE",champions/Ezreal/images/chromas/faerie_court_ezreal_faerie_court_ezreal_turquoise.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81041.png
Ezreal,81033,Faerie Court Ezreal,81042,Faerie Court Ezreal (Winsome),"#866EFF, #8AE1E8",champions/Ezreal/images/chromas/faerie_court_ezreal_faerie_court_ezreal_winsome.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81042.png
Ezreal,81043,HEARTSTEEL Ezreal,81045,HEARTSTEEL Ezreal (Ruby),"#D33528, #D33528",champions/Ezreal/images/chromas/heartsteel_ezreal_heartsteel_ezreal_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81045.png
Ezreal,81043,HEARTSTEEL Ezreal,81046,HEARTSTEEL Ezreal (Rose Quartz),"#E58BA5, #E58BA5",champions/Ezreal/images/chromas/heartsteel_ezreal_heartsteel_ezreal_rose_quartz.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81046.png
Ezreal,81043,HEARTSTEEL Ezreal,81047,HEARTSTEEL Ezreal (Sapphire),"#2756CE, #2756CE",champions/Ezreal/images/chromas/heartsteel_ezreal_heartsteel_ezreal_sapphire.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81047.png
Ezreal,81043,HEARTSTEEL Ezreal,81048,HEARTSTEEL Ezreal (Emerald),"#2DA130, #2DA130",champions/Ezreal/images/chromas/heartsteel_ezreal_heartsteel_ezreal_emerald.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81048.png
Ezreal,81043,HEARTSTEEL Ezreal,81049,HEARTSTEEL Ezreal (Catseye),"#FFEE59, #FFEE59",champions/Ezreal/images/chromas/heartsteel_ezreal_heartsteel_ezreal_catseye.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81049.png
Ezreal,81043,HEARTSTEEL Ezreal,81050,HEARTSTEEL Ezreal (Pearl),"#ECF9F8, #ECF9F8",champions/Ezreal/images/chromas/heartsteel_ezreal_heartsteel_ezreal_pearl.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81050.png
Ezreal,81043,HEARTSTEEL Ezreal,81051,HEARTSTEEL Ezreal (Tanzanite),"#54209B, #54209B",champions/Ezreal/images/chromas/heartsteel_ezreal_heartsteel_ezreal_tanzanite.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81051.png
Ezreal,81043,HEARTSTEEL Ezreal,81052,HEARTSTEEL Ezreal (Citrine),"#DF9117, #DF9117",champions/Ezreal/images/chromas/heartsteel_ezreal_heartsteel_ezreal_citrine.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81052.png
Ezreal,81043,HEARTSTEEL Ezreal,81053,HEARTSTEEL Ezreal (Rockstar),"#CDE9EF, #E9628F",champions/Ezreal/images/chromas/heartsteel_ezreal_heartsteel_ezreal_rockstar.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81053.png
Ezreal,81044,Heavenscale Ezreal,81055,Heavenscale Ezreal (Ruby),"#D33528, #D33528",champions/Ezreal/images/chromas/heavenscale_ezreal_heavenscale_ezreal_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81055.png
Ezreal,81044,Heavenscale Ezreal,81056,Heavenscale Ezreal (Rose Quartz),"#E58BA5, #E58BA5",champions/Ezreal/images/chromas/heavenscale_ezreal_heavenscale_ezreal_rose_quartz.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81056.png
Ezreal,81044,Heavenscale Ezreal,81057,Heavenscale Ezreal (Catseye),"#FFEE59, #FFEE59",champions/Ezreal/images/chromas/heavenscale_ezreal_heavenscale_ezreal_catseye.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81057.png
Ezreal,81044,Heavenscale Ezreal,81058,Heavenscale Ezreal (Sapphire),"#2756CE, #2756CE",champions/Ezreal/images/chromas/heavenscale_ezreal_heavenscale_ezreal_sapphire.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81058.png
Ezreal,81044,Heavenscale Ezreal,81059,Heavenscale Ezreal (Emerald),"#2DA130, #2DA130",champions/Ezreal/images/chromas/heavenscale_ezreal_heavenscale_ezreal_emerald.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81059.png
Ezreal,81044,Heavenscale Ezreal,81060,Heavenscale Ezreal (Amethyst),"#9C68D7, #9C68D7",champions/Ezreal/images/chromas/heavenscale_ezreal_heavenscale_ezreal_amethyst.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81060.png
Ezreal,81044,Heavenscale Ezreal,81061,Heavenscale Ezreal (Auspicious),"#ECEAD3, #DC7515",champions/Ezreal/images/chromas/heavenscale_ezreal_heavenscale_ezreal_auspicious.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81061.png
Ezreal,81044,Heavenscale Ezreal,81062,Heavenscale Ezreal (Tanzanite),"#54209B, #54209B",champions/Ezreal/images/chromas/heavenscale_ezreal_heavenscale_ezreal_tanzanite.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81062.png
Ezreal,81044,Heavenscale Ezreal,81063,Heavenscale Ezreal (Lustrous),"#DFA6DF, #E0D7D7",champions/Ezreal/images/chromas/heavenscale_ezreal_heavenscale_ezreal_lustrous.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81063.png
Ezreal,81044,Heavenscale Ezreal,81064,Heavenscale Ezreal (Obsidian),"#27211C, #27211C",champions/Ezreal/images/chromas/heavenscale_ezreal_heavenscale_ezreal_obsidian.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81064.png
Ezreal,81065,Masque of the Black Rose Ezreal,81066,Masque of the Black Rose Ezreal (Ruby),"#D33528, #D33528",champions/Ezreal/images/chromas/masque_of_the_black_rose_ezreal_masque_of_the_black_rose_ezreal_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81066.png
Ezreal,81065,Masque of the Black Rose Ezreal,81067,Masque of the Black Rose Ezreal (Emerald),"#2DA130, #2DA130",champions/Ezreal/images/chromas/masque_of_the_black_rose_ezreal_masque_of_the_black_rose_ezreal_emerald.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81067.png
Ezreal,81065,Masque of the Black Rose Ezreal,81068,Masque of the Black Rose Ezreal (Tanzanite),"#54209B, #54209B",champions/Ezreal/images/chromas/masque_of_the_black_rose_ezreal_masque_of_the_black_rose_ezreal_tanzanite.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81068.png
Ezreal,81065,Masque of the Black Rose Ezreal,81069,Masque of the Black Rose Ezreal (Sapphire),"#2756CE, #2756CE",champions/Ezreal/images/chromas/masque_of_the_black_rose_ezreal_masque_of_the_black_rose_ezreal_sapphire.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81069.png
Ezreal,81065,Masque of the Black Rose Ezreal,81070,Masque of the Black Rose Ezreal (Rose Quartz),"#E58BA5, #E58BA5",champions/Ezreal/images/chromas/masque_of_the_black_rose_ezreal_masque_of_the_black_rose_ezreal_rose_quartz.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81070.png
Ezreal,81065,Masque of the Black Rose Ezreal,81071,Masque of the Black Rose Ezreal (Citrine),"#DF9117, #DF9117",champions/Ezreal/images/chromas/masque_of_the_black_rose_ezreal_masque_of_the_black_rose_ezreal_citrine.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81071.png
Ezreal,81065,Masque of the Black Rose Ezreal,81072,Masque of the Black Rose Ezreal (Turquoise),"#73BFBE, #73BFBE",champions/Ezreal/images/chromas/masque_of_the_black_rose_ezreal_masque_of_the_black_rose_ezreal_turquoise.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81072.png
Ezreal,81065,Masque of the Black Rose Ezreal,81073,Masque of the Black Rose Ezreal (Pearl),"#ECF9F8, #ECF9F8",champions/Ezreal/images/chromas/masque_of_the_black_rose_ezreal_masque_of_the_black_rose_ezreal_pearl.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/81/81073.png
Sion,14005,Mecha Zero Sion,14006,Mecha Zero Sion (Ruby),"#D33528, #D33528",champions/Sion/images/chromas/mecha_zero_sion_mecha_zero_sion_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14006.png
Sion,14005,Mecha Zero Sion,14007,Mecha Zero Sion (Pearl),"#ECF9F8, #ECF9F8",champions/Sion/images/chromas/mecha_zero_sion_mecha_zero_sion_pearl.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14007.png
Sion,14005,Mecha Zero Sion,14008,Mecha Zero Sion (Sapphire),"#2756CE, #2756CE",champions/Sion/images/chromas/mecha_zero_sion_mecha_zero_sion_sapphire.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14008.png
Sion,14005,Mecha Zero Sion,14009,Mecha Zero Sion (Rose Quartz),"#E58BA5, #E58BA5",champions/Sion/images/chromas/mecha_zero_sion_mecha_zero_sion_rose_quartz.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14009.png
Sion,14005,Mecha Zero Sion,14010,Mecha Zero Sion (Catseye),"#FFEE59, #FFEE59",champions/Sion/images/chromas/mecha_zero_sion_mecha_zero_sion_catseye.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14010.png
Sion,14005,Mecha Zero Sion,14011,Mecha Zero Sion (Tanzanite),"#54209B, #54209B",champions/Sion/images/chromas/mecha_zero_sion_mecha_zero_sion_tanzanite.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14011.png
Sion,14005,Mecha Zero Sion,14012,Mecha Zero Sion (Obsidian),"#27211C, #27211C",champions/Sion/images/chromas/mecha_zero_sion_mecha_zero_sion_obsidian.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14012.png
Sion,14005,Mecha Zero Sion,14013,Mecha Zero Sion (Meteorite),"#5F432B, #5F432B",champions/Sion/images/chromas/mecha_zero_sion_mecha_zero_sion_meteorite.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14013.png
Sion,14014,Worldbreaker Sion,14015,Worldbreaker Sion (Rose Quartz),"#E58BA5, #E58BA5",champions/Sion/images/chromas/worldbreaker_sion_worldbreaker_sion_rose_quartz.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14015.png
Sion,14014,Worldbreaker Sion,14016,Worldbreaker Sion (Pearl),"#ECF9F8, #ECF9F8",champions/Sion/images/chromas/worldbreaker_sion_worldbreaker_sion_pearl.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14016.png
Sion,14014,Worldbreaker Sion,14017,Worldbreaker Sion (Aquamarine),"#6ABBEE, #6ABBEE",champions/Sion/images/chromas/worldbreaker_sion_worldbreaker_sion_aquamarine.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14017.png
Sion,14014,Worldbreaker Sion,14018,Worldbreaker Sion (Ruby),"#D33528, #D33528",champions/Sion/images/chromas/worldbreaker_sion_worldbreaker_sion_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14018.png
Sion,14014,Worldbreaker Sion,14019,Worldbreaker Sion (Citrine),"#DF9117, #DF9117",champions/Sion/images/chromas/worldbreaker_sion_worldbreaker_sion_citrine.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14019.png
Sion,14014,Worldbreaker Sion,14020,Worldbreaker Sion (Amethyst),"#9C68D7, #9C68D7",champions/Sion/images/chromas/worldbreaker_sion_worldbreaker_sion_amethyst.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14020.png
Sion,14014,Worldbreaker Sion,14021,Worldbreaker Sion (Obsidian),"#27211C, #27211C",champions/Sion/images/chromas/worldbreaker_sion_worldbreaker_sion_obsidian.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14021.png
Sion,14022,Blackfrost Sion,14023,Blackfrost Sion (Ruby),"#D33528, #D33528",champions/Sion/images/chromas/blackfrost_sion_blackfrost_sion_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14023.png
Sion,14022,Blackfrost Sion,14024,Blackfrost Sion (Aquamarine),"#6ABBEE, #6ABBEE",champions/Sion/images/chromas/blackfrost_sion_blackfrost_sion_aquamarine.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14024.png
Sion,14022,Blackfrost Sion,14025,Blackfrost Sion (Emerald),"#2DA130, #2DA130",champions/Sion/images/chromas/blackfrost_sion_blackfrost_sion_emerald.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14025.png
