champion,champion_id,skin_id,name,is_base,rarity,cost,availability,release,splash,tile,load_screen,sourceSplash,sourceTile,sourceLoad,voiceActor,set
Vayne,67,67032,Battle Bat Vayne,False,kEpic,1350,Available,2022-03-31,champions/Vayne/images/skins/battle_bat_vayne_splash.jpg,champions/Vayne/images/skins/battle_bat_vayne_tile.jpg,champions/Vayne/images/skins/battle_bat_vayne_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/vayne/skins/skin32/images/vayne_splash_centered_32.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/vayne/skins/skin32/images/vayne_splash_tile_32.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/vayne/skins/skin32/vayneloadscreen_32.jpg,Nika Futterman,Anima Squad
Vayne,67,67033,Prestige Firecracker Vayne (2022),False,kMythic,Special,Limited,2022-04-01,champions/Vayne/images/skins/prestige_firecracker_vayne_2022_splash.jpg,champions/Vayne/images/skins/prestige_firecracker_vayne_2022_tile.jpg,champions/Vayne/images/skins/prestige_firecracker_vayne_2022_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/vayne/skins/skin13/images/vayne_splash_centered_13.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/vayne/skins/skin13/images/vayne_splash_tile_13.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/vayne/skins/skin33/vayneloadscreen_33.jpg,Nika Futterman,Lunar Revel: Firecracker
Vayne,67,67044,Dawnbringer Vayne,False,kEpic,1350,Available,2023-04-20,champions/Vayne/images/skins/dawnbringer_vayne_splash.jpg,champions/Vayne/images/skins/dawnbringer_vayne_tile.jpg,champions/Vayne/images/skins/dawnbringer_vayne_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/vayne/skins/skin44/images/vayne_splash_centered_44.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/vayne/skins/skin44/images/vayne_splash_tile_44.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/vayne/skins/skin44/vayneloadscreen_44.jpg,Nika Futterman,Nightbringer and Dawnbringer
Vayne,67,67055,Dragonmancer Vayne,False,kEpic,1350,Available,2024-01-09,champions/Vayne/images/skins/dragonmancer_vayne_splash.jpg,champions/Vayne/images/skins/dragonmancer_vayne_tile.jpg,champions/Vayne/images/skins/dragonmancer_vayne_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/vayne/skins/skin55/images/vayne_splash_centered_55.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/vayne/skins/skin55/images/vayne_splash_tile_55.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/vayne/skins/skin55/vayneloadscreen_55.jpg,Nika Futterman,Dragonmancers
Vayne,67,67064,Risen Legend Vayne,False,kMythic,Special,Limited,2025-06-11,champions/Vayne/images/skins/risen_legend_vayne_splash.jpg,champions/Vayne/images/skins/risen_legend_vayne_tile.jpg,champions/Vayne/images/skins/risen_legend_vayne_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/vayne/skins/skin64/images/vayne_splash_centered_64.skins_vayne_skin64.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/vayne/skins/skin64/images/vayne_splash_tile_64.skins_vayne_skin64.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/vayne/skins/skin64/vayneloadscreen_64.skins_vayne_skin64.jpg,Nika Futterman,Risen Legends
Shaco,35,35000,Shaco,True,kNoRarity,790,Available,2009-10-09,champions/Shaco/images/skins/shaco_splash.jpg,champions/Shaco/images/skins/shaco_tile.jpg,champions/Shaco/images/skins/shaco_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/base/images/shaco_splash_centered_0.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/base/images/shaco_splash_tile_0.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/base/shacoloadscreen.jpg,Adam Harrington,
Shaco,35,35001,Mad Hatter Shaco,False,kNoRarity,520,Available,2010-06-08,champions/Shaco/images/skins/mad_hatter_shaco_splash.jpg,champions/Shaco/images/skins/mad_hatter_shaco_tile.jpg,champions/Shaco/images/skins/mad_hatter_shaco_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin01/images/shaco_splash_centered_1.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin01/images/shaco_splash_tile_1.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin01/shacoloadscreen_1.jpg,Adam Harrington,Storybook
Shaco,35,35002,Royal Shaco,False,kNoRarity,520,Available,2010-09-12,champions/Shaco/images/skins/royal_shaco_splash.jpg,champions/Shaco/images/skins/royal_shaco_tile.jpg,champions/Shaco/images/skins/royal_shaco_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin02/images/shaco_splash_centered_2.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin02/images/shaco_splash_tile_2.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin02/shacoloadscreen_2.jpg,Adam Harrington,Legacy
Shaco,35,35003,Nutcracko,False,kNoRarity,975,Legacy,2010-12-14,champions/Shaco/images/skins/nutcracko_splash.jpg,champions/Shaco/images/skins/nutcracko_tile.jpg,champions/Shaco/images/skins/nutcracko_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin03/images/shaco_splash_centered_3.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin03/images/shaco_splash_tile_3.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin03/shacoloadscreen_3.jpg,Adam Harrington,Snowdown Showdown
Shaco,35,35004,Workshop Shaco,False,kNoRarity,975,Legacy,2011-03-29,champions/Shaco/images/skins/workshop_shaco_splash.jpg,champions/Shaco/images/skins/workshop_shaco_tile.jpg,champions/Shaco/images/skins/workshop_shaco_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin04/images/shaco_splash_centered_4.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin04/images/shaco_splash_tile_4.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin04/shacoloadscreen_4.jpg,Adam Harrington,Legacy
Shaco,35,35005,Asylum Shaco,False,kNoRarity,975,Available,2011-11-07,champions/Shaco/images/skins/asylum_shaco_splash.jpg,champions/Shaco/images/skins/asylum_shaco_tile.jpg,champions/Shaco/images/skins/asylum_shaco_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin05/images/shaco_splash_centered_5.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin05/images/shaco_splash_tile_5.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin05/shacoloadscreen_5.jpg,Adam Harrington,Legacy
Shaco,35,35006,Masked Shaco,False,kNoRarity,975,Available,2013-01-08,champions/Shaco/images/skins/masked_shaco_splash.jpg,champions/Shaco/images/skins/masked_shaco_tile.jpg,champions/Shaco/images/skins/masked_shaco_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin06/images/shaco_splash_centered_6.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin06/images/shaco_splash_tile_6.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin06/shacoloadscreen_6.jpg,Adam Harrington,Wonders of the World
Shaco,35,35007,Wild Card Shaco,False,kNoRarity,750,Available,2015-05-20,champions/Shaco/images/skins/wild_card_shaco_splash.jpg,champions/Shaco/images/skins/wild_card_shaco_tile.jpg,champions/Shaco/images/skins/wild_card_shaco_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin07/images/shaco_splash_centered_7.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin07/images/shaco_splash_tile_7.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin07/shacoloadscreen_7.jpg,Adam Harrington,Highstakes
Shaco,35,35008,Dark Star Shaco,False,kEpic,1350,Available,2019-06-13,champions/Shaco/images/skins/dark_star_shaco_splash.jpg,champions/Shaco/images/skins/dark_star_shaco_tile.jpg,champions/Shaco/images/skins/dark_star_shaco_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin08/images/shaco_splash_centered_8.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin08/images/shaco_splash_tile_8.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin08/shacoloadscreen_8.jpg,Adam Harrington,Dark Star
Shaco,35,35015,Arcanist Shaco,False,kEpic,1350,Available,2020-07-09,champions/Shaco/images/skins/arcanist_shaco_splash.jpg,champions/Shaco/images/skins/arcanist_shaco_tile.jpg,champions/Shaco/images/skins/arcanist_shaco_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin15/images/shaco_splash_centered_15.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin15/images/shaco_splash_tile_15.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin15/shacoloadscreen_15.jpg,Adam Harrington,Arcanists
Shaco,35,35023,Crime City Nightmare Shaco,False,kEpic,1350,Available,2021-08-26,champions/Shaco/images/skins/crime_city_nightmare_shaco_splash.jpg,champions/Shaco/images/skins/crime_city_nightmare_shaco_tile.jpg,champions/Shaco/images/skins/crime_city_nightmare_shaco_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin23/images/shaco_splash_centered_23.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin23/images/shaco_splash_tile_23.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin23/shacoloadscreen_23.jpg,Adam Harrington,Crime City Nightmare
Shaco,35,35033,Winterblessed Shaco,False,kEpic,1350,Available,2022-12-08,champions/Shaco/images/skins/winterblessed_shaco_splash.jpg,champions/Shaco/images/skins/winterblessed_shaco_tile.jpg,champions/Shaco/images/skins/winterblessed_shaco_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin33/images/shaco_splash_centered_33.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin33/images/shaco_splash_tile_33.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin33/shacoloadscreen_33.jpg,Adam Harrington,Winterblessed
Shaco,35,35043,Soul Fighter Shaco,False,kEpic,1350,Available,2023-08-03,champions/Shaco/images/skins/soul_fighter_shaco_splash.jpg,champions/Shaco/images/skins/soul_fighter_shaco_tile.jpg,champions/Shaco/images/skins/soul_fighter_shaco_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin43/images/shaco_splash_centered_43.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin43/images/shaco_splash_tile_43.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin43/shacoloadscreen_43.jpg,Adam Harrington,Soul Fighter
Shaco,35,35044,Prestige Soul Fighter Shaco,False,kMythic,Special,Rare,2023-08-03,champions/Shaco/images/skins/prestige_soul_fighter_shaco_splash.jpg,champions/Shaco/images/skins/prestige_soul_fighter_shaco_tile.jpg,champions/Shaco/images/skins/prestige_soul_fighter_shaco_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin44/images/shaco_splash_centered_44.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin44/images/shaco_splash_tile_44.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin44/shacoloadscreen_44.jpg,Adam Harrington,Soul Fighter
Shaco,35,35054,Fright Night Shaco,False,kEpic,1350,Available,2024-09-25,champions/Shaco/images/skins/fright_night_shaco_splash.jpg,champions/Shaco/images/skins/fright_night_shaco_tile.jpg,champions/Shaco/images/skins/fright_night_shaco_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin54/images/shaco_splash_centered_54.skins_shaco_skin54.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin54/images/shaco_splash_tile_54.skins_shaco_skin54.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin54/shacoloadscreen_54.skins_shaco_skin54.jpg,Adam Harrington,Fright Night
Shaco,35,35064,Cat-in-the-Box Shaco,False,kLegendary,1820,Available,2025-04-02,champions/Shaco/images/skins/cat_in_the_box_shaco_splash.jpg,champions/Shaco/images/skins/cat_in_the_box_shaco_tile.jpg,champions/Shaco/images/skins/cat_in_the_box_shaco_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin64/images/shaco_splash_centered_64.skins_shaco_skin64.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin64/images/shaco_splash_tile_64.skins_shaco_skin64.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/shaco/skins/skin64/shacoloadscreen_64.skins_shaco_skin64.jpg,League Audio Team Cats,Cats Versus Dogs
Malzahar,90,90000,Malzahar,True,kNoRarity,880,Available,2010-06-01,champions/Malzahar/images/skins/malzahar_splash.jpg,champions/Malzahar/images/skins/malzahar_tile.jpg,champions/Malzahar/images/skins/malzahar_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/base/images/malzahar_splash_centered_0.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/base/images/malzahar_splash_tile_0.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/base/malzaharloadscreen.jpg,Vic Mignogna,
Malzahar,90,90001,Vizier Malzahar,False,kNoRarity,520,Legacy,2010-06-01,champions/Malzahar/images/skins/vizier_malzahar_splash.jpg,champions/Malzahar/images/skins/vizier_malzahar_tile.jpg,champions/Malzahar/images/skins/vizier_malzahar_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin01/images/malzahar_splash_centered_1.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin01/images/malzahar_splash_tile_1.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin01/malzaharloadscreen_1.jpg,Vic Mignogna,Wonders of the World
Malzahar,90,90002,Shadow Prince Malzahar,False,kNoRarity,520,Available,2010-06-01,champions/Malzahar/images/skins/shadow_prince_malzahar_splash.jpg,champions/Malzahar/images/skins/shadow_prince_malzahar_tile.jpg,champions/Malzahar/images/skins/shadow_prince_malzahar_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin02/images/malzahar_splash_centered_2.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin02/images/malzahar_splash_tile_2.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin02/malzaharloadscreen_2.jpg,Vic Mignogna,Legacy
Malzahar,90,90003,Djinn Malzahar,False,kNoRarity,520,Available,2011-02-01,champions/Malzahar/images/skins/djinn_malzahar_splash.jpg,champions/Malzahar/images/skins/djinn_malzahar_tile.jpg,champions/Malzahar/images/skins/djinn_malzahar_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin03/images/malzahar_splash_centered_3.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin03/images/malzahar_splash_tile_3.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin03/malzaharloadscreen_3.jpg,Vic Mignogna,Fables
Malzahar,90,90004,Overlord Malzahar,False,kNoRarity,975,Available,2011-09-19,champions/Malzahar/images/skins/overlord_malzahar_splash.jpg,champions/Malzahar/images/skins/overlord_malzahar_tile.jpg,champions/Malzahar/images/skins/overlord_malzahar_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin04/images/malzahar_splash_centered_4.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin04/images/malzahar_splash_tile_4.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin04/malzaharloadscreen_4.jpg,Vic Mignogna,Definitely Not
Malzahar,90,90005,Snow Day Malzahar,False,kNoRarity,975,Legacy,2014-12-15,champions/Malzahar/images/skins/snow_day_malzahar_splash.jpg,champions/Malzahar/images/skins/snow_day_malzahar_tile.jpg,champions/Malzahar/images/skins/snow_day_malzahar_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin05/images/malzahar_splash_centered_5.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin05/images/malzahar_splash_tile_5.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin05/malzaharloadscreen_5.jpg,Vic Mignogna,Snow Day
Malzahar,90,90006,Battle Boss Malzahar,False,kEpic,1350,Available,2017-08-08,champions/Malzahar/images/skins/battle_boss_malzahar_splash.jpg,champions/Malzahar/images/skins/battle_boss_malzahar_tile.jpg,champions/Malzahar/images/skins/battle_boss_malzahar_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin06/images/malzahar_splash_centered_6.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin06/images/malzahar_splash_tile_6.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin06/malzaharloadscreen_6.jpg,Vic Mignogna,Arcade: Battle Bosses
Malzahar,90,90007,Hextech Malzahar,False,kMythic,Special,Rare,2018-10-18,champions/Malzahar/images/skins/hextech_malzahar_splash.jpg,champions/Malzahar/images/skins/hextech_malzahar_tile.jpg,champions/Malzahar/images/skins/hextech_malzahar_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin07/images/malzahar_splash_centered_7.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin07/images/malzahar_splash_tile_7.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin07/malzaharloadscreen_7.jpg,Vic Mignogna,Hextech
Malzahar,90,90009,Worldbreaker Malzahar,False,kEpic,1350,Available,2020-04-09,champions/Malzahar/images/skins/worldbreaker_malzahar_splash.jpg,champions/Malzahar/images/skins/worldbreaker_malzahar_tile.jpg,champions/Malzahar/images/skins/worldbreaker_malzahar_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin09/images/malzahar_splash_centered_9.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin09/images/malzahar_splash_tile_9.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin09/malzaharloadscreen_9.jpg,Vic Mignogna,Worldbreaker
Malzahar,90,90018,Beezahar,False,kEpic,1350,Available,2021-03-04,champions/Malzahar/images/skins/beezahar_splash.jpg,champions/Malzahar/images/skins/beezahar_tile.jpg,champions/Malzahar/images/skins/beezahar_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin18/images/malzahar_splash_centered_18.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin18/images/malzahar_splash_tile_18.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin18/malzaharloadscreen_18.jpg,Vic Mignogna,Bees!
Malzahar,90,90028,Debonair Malzahar,False,kEpic,1350,Available,2021-12-09,champions/Malzahar/images/skins/debonair_malzahar_splash.jpg,champions/Malzahar/images/skins/debonair_malzahar_tile.jpg,champions/Malzahar/images/skins/debonair_malzahar_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin28/images/malzahar_splash_centered_28.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin28/images/malzahar_splash_tile_28.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin28/malzaharloadscreen_28.jpg,Vic Mignogna,Debonair
Malzahar,90,90038,Three Honors Malzahar,False,kNoRarity,Special,Rare,2022-12-07,champions/Malzahar/images/skins/three_honors_malzahar_splash.jpg,champions/Malzahar/images/skins/three_honors_malzahar_tile.jpg,champions/Malzahar/images/skins/three_honors_malzahar_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin38/images/malzahar_splash_centered_38.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin38/images/malzahar_splash_tile_38.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin38/malzaharloadscreen_38.jpg,Vic Mignogna,Three Honors
Malzahar,90,90039,Empyrean Malzahar,False,kEpic,1350,Available,2024-05-01,champions/Malzahar/images/skins/empyrean_malzahar_splash.jpg,champions/Malzahar/images/skins/empyrean_malzahar_tile.jpg,champions/Malzahar/images/skins/empyrean_malzahar_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin39/images/malzahar_splash_centered_39.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin39/images/malzahar_splash_tile_39.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin39/malzaharloadscreen_39.jpg,Vic Mignogna,Empyrean
Malzahar,90,90049,Fatebreaker Malzahar,False,kEpic,1350,Available,2025-04-16,champions/Malzahar/images/skins/fatebreaker_malzahar_splash.jpg,champions/Malzahar/images/skins/fatebreaker_malzahar_tile.jpg,champions/Malzahar/images/skins/fatebreaker_malzahar_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin49/images/malzahar_splash_centered_49.skins_malzahar_skin49.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin49/images/malzahar_splash_tile_49.skins_malzahar_skin49.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/malzahar/skins/skin49/malzaharloadscreen_49.skins_malzahar_skin49.jpg,Vic Mignogna,Fatemakers and Fatebreakers
Volibear,106,106000,Volibear,True,kNoRarity,880,Available,2011-11-29,champions/Volibear/images/skins/volibear_splash.jpg,champions/Volibear/images/skins/volibear_tile.jpg,champions/Volibear/images/skins/volibear_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/volibear/skins/base/images/volibear_splash_centered_0.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/volibear/skins/base/images/volibear_splash_tile_0.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/volibear/skins/base/volibearloadscreen.jpg,David Sobolov,
Volibear,106,106001,Thunder Lord Volibear,False,kNoRarity,520,Available,2011-11-29,champions/Volibear/images/skins/thunder_lord_volibear_splash.jpg,champions/Volibear/images/skins/thunder_lord_volibear_tile.jpg,champions/Volibear/images/skins/thunder_lord_volibear_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/volibear/skins/skin01/images/volibear_splash_centered_1.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/volibear/skins/skin01/images/volibear_splash_tile_1.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/volibear/skins/skin01/volibearloadscreen_1.jpg,David Sobolov,Thunder Lord
Volibear,106,106002,Northern Storm Volibear,False,kNoRarity,750,Legacy,2011-11-29,champions/Volibear/images/skins/northern_storm_volibear_splash.jpg,champions/Volibear/images/skins/northern_storm_volibear_tile.jpg,champions/Volibear/images/skins/northern_storm_volibear_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/volibear/skins/skin02/images/volibear_splash_centered_2.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/volibear/skins/skin02/images/volibear_splash_tile_2.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/volibear/skins/skin02/volibearloadscreen_2.jpg,David Sobolov,Arctic Ops
