id,name,plaintext,description,gold_total,gold_base,gold_sell,purchasable,tags,stats,image,sourceUrl
446632,Divine Sunderer,,"55 Attack Damage 350 Health 20 Ability Haste Spellblade After using an Ability, your next Attack is enhanced with additional damage. If the target is a champion, also heal.",1000,1000,400,True,"Health, Damage, CooldownReduction, OnHit, MagicPenetration, ArmorPenetration, AbilityHaste","FlatHPPoolMod:350, FlatPhysicalDamageMod:55",images/items/divine_sunderer_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6632_fighter_t4_divinedevourer.png
446656,Everfrost,,"100 Ability Power 250 Health 600 Mana 25 Ability Haste ACTIVE (0s) Glaciate Deal damage in a cone, Slowing enemies hit. Enemies at the center of the cone are Rooted instead.",1000,1000,400,True,"Health, SpellDamage, Mana, Active, CooldownReduction, Slow, AbilityHaste","FlatMPPoolMod:600, FlatHPPoolMod:250, FlatMagicDamageMod:100",images/items/everfrost_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6656_mage_t4_everfrost.png
446667,Radiant Virtue,,"400 Health 35 Armor 35 Magic Resist 12% Heal and Shield Power Guiding Light Upon casting your Ultimate you Transcend , increasing your Max Health by for 9s. While Transcended , you and allies within 1200 range of you heal for () over the duration (0s).",1000,1000,400,True,"Health, SpellBlock, Armor, Aura, CooldownReduction, AbilityHaste","FlatSpellBlockMod:35, FlatHPPoolMod:400, FlatArmorMod:35",images/items/radiant_virtue_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6667_tank_t4_radiantvirtue.png
446671,Galeforce,,"65 Attack Damage 30% Attack Speed 25% Critical Strike Chance 6% Move Speed Cloudburst II Dash in target direction over terrain, firing three missiles at the lowest Health enemy near your destination. Deals physical damage, increased against low Health targets.",1000,1000,400,True,"Damage, CriticalStrike, AttackSpeed, Active, NonbootsMovement","FlatCritChanceMod:0.25, FlatPhysicalDamageMod:65, PercentAttackSpeedMod:0.3, PercentMovementSpeedMod:0.06",images/items/galeforce_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6671_marksman_t4_galeforce.png
446691,Duskblade of Draktharr,,"50 Attack Damage 20 Lethality 20 Ability Haste Nightstalker Your Abilities deal up to an additional percent damage based on the target's missing health. When a champion that you have damaged within the last 3 seconds dies, you become Untargetable from non-structures for 1.5 seconds (0s).",1000,1000,400,True,"Damage, Stealth, CooldownReduction, Slow, ArmorPenetration, AbilityHaste",FlatPhysicalDamageMod:50,images/items/duskblade_of_draktharr_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6691_assassin_t4_duskbladeofdraktharr.png
446693,Prowler's Claw,,"60 Attack Damage 20 Lethality 20 Ability Haste Sandswipe Dash through target enemy, dealing a part of the target's maximum Health as bonus Physical Damage . For the next 3 seconds, you deal increased damage to the target.",1000,1000,400,True,"Damage, CooldownReduction, ArmorPenetration, AbilityHaste",FlatPhysicalDamageMod:60,images/items/prowler_s_claw_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6693_assassin_t4_prowlersclaw.png
447100,Mirage Blade,,65 Adaptive Force 60% Attack Speed 6% Move Speed Blur On-Hit reduce the remaining cooldowns of your Dash and Blink Abilities by 12% (reduced to 4% for Ultimates).,1000,1000,400,True,"Damage, AttackSpeed, SpellDamage, NonbootsMovement, AbilityHaste","PercentAttackSpeedMod:0.6, PercentMovementSpeedMod:0.06",images/items/mirage_blade.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/7100_mirageblade.png
447101,Gambler's Blade,,"70% Attack Speed 40 Ability Haste 8% Move Speed Money In The Bank Your Attacks and Abilities have a 12% chance to bank between 30 and 245 Gold when they hit an enemy. On Round Win, cash out. On Round Lose, lose 25% of your bank.",1000,1000,400,True,"AttackSpeed, NonbootsMovement, AbilityHaste","PercentAttackSpeedMod:0.7, PercentMovementSpeedMod:0.08",images/items/gambler_s_blade.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/7101_gamblers_blade.png
447102,Reality Fracture,,"80 Ability Power 40% Attack Speed 300 Health ZZ'Rot (0s) On Attack or when damaging an enemy with an ability, summon 8 Voidgrubs to Attack the target. Voidgrubs deal magic damage and live for up to 3 seconds. When you die, spawn 6.",1000,1000,400,True,"Health, AttackSpeed, SpellDamage","FlatHPPoolMod:300, FlatMagicDamageMod:80, PercentAttackSpeedMod:0.4",images/items/reality_fracture.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/7102_realityfracture.png
447103,Hemomancer's Helm,,70 Attack Damage 30 Ability Haste 15% Omnivamp Scarlet Allegiance Threshold 30% Lifesteal/Omnivamp: Gain 500 Max Health . Drain 10% of all damage nearby enemies take.,1000,1000,400,True,"Damage, SpellVamp, AbilityHaste",FlatPhysicalDamageMod:70,images/items/hemomancer_s_helm.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/7103_hemomancershelm.png
447104,Innervating Locket,,"70 Ability Power 20 Ability Haste 200 Health Fill the Soul Any Ability cast within 800 range grants you a charge. At 30 charges, gain Shield , Ability Power , and Move Speed for the rest of the round.",1000,1000,400,True,"Health, SpellDamage, AbilityHaste","FlatHPPoolMod:200, FlatMagicDamageMod:70",images/items/innervating_locket_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3032_innervating_locket.png
447105,Empyrean Promise,,70 Ability Power 18% Heal and Shield Power 30 Ability Haste 125% Base Mana Regen ACTIVE (0s) Vigilance Teleport to your ally and grant shield for 5s when landing. Can be used when Ally is downed.,1000,1000,400,True,"SpellDamage, ManaRegen, AbilityHaste",FlatMagicDamageMod:70,images/items/empyrean_promise.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/7105_angelicpromise.png
447106,Dragonheart,,"Inner Flame Increases your Health , Armor , Magic Resist , Attack Damage , Ability Power , Attack Speed , and Ability Haste by 4% per Dragon Soul you possess. Every 2 rounds, gain a Dragon Soul. If you already have every elemental soul and would gain another, an ancient power awakens within... When purchased, if it is past round 5, immediately gain 1 soul, plus 1 for every 2 rounds beyond round 5.",1000,1000,400,True,"Health, HealthRegen, Armor, Damage, AttackSpeed, MagicResist, AbilityHaste",,images/items/dragonheart.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/7106_dragonheart.png
447107,Decapitator,,80 Adaptive Force 50% Attack Speed 8% Move Speed Attacks and Non-Ultimate Abilities grant stacks. Gain Ultimate Damage and Ultimate Ability Haste per stack.,1000,1000,400,True,"Damage, AttackSpeed, SpellDamage, NonbootsMovement","PercentAttackSpeedMod:0.5, PercentMovementSpeedMod:0.08",images/items/decapitator.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/7107_decapitator.png
447108,Runecarver,,"80 Ability Power 20 Ability Haste 4% Move Speed Helix Moving, attacking, and dealing damage with an ability grants 30 Energized stacks and triggers Energized Attacks if it is ready. Spiral Out On Energized Attack , gain a Rune stack for the rest of the round. Then fire a missile at the target for each Rune stack, dealing magic damage .",1000,1000,400,True,"SpellDamage, NonbootsMovement","FlatMagicDamageMod:80, PercentMovementSpeedMod:0.04",images/items/runecarver.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/7108_runecarver.png
447109,Cruelty,,"80 Ability Power 30 Armor 30 Magic Resist Watch Them Fall On Immobilize or Grounding an enemy champion, summon a comet above them. The comet lands after 1 second, dealing additional magic damage in the area. This effect has a 6s cooldown per target per spell cast.",1000,1000,400,True,"Armor, SpellDamage, MagicResist","FlatSpellBlockMod:30, FlatMagicDamageMod:80, FlatArmorMod:30",images/items/cruelty.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6035_fighter_t3_silvermeredawn.png
447110,Moonflair Spellblade,,"85 Ability Power 400 Health 30% Tenacity Relentless When you use an Ability, reset your auto attack timer and gain 90% Attack Speed for your next 2 Attacks. When you Attack, reduce your Ability Cooldowns by 0.5 seconds.",1000,1000,400,True,"Health, SpellDamage, Tenacity","FlatHPPoolMod:400, FlatMagicDamageMod:85",images/items/moonflair_spellblade.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/7110_moonflairspellblade.png
447111,Overlord's Bloodmail,,40 Attack Damage 400 Health Tyranny Gain AD equal to 3% Bonus HP . Retribution Gain up to 17.5% increased AD based on your percent missing Health.,2500,2500,1250,True,"Health, Damage","FlatHPPoolMod:400, FlatPhysicalDamageMod:40",images/items/overlord_s_bloodmail_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/7111_overlordsbloodmail.png
447112,Flesheater,,"70 Adaptive Force 500 Health 20 Ability Haste Hack the Meat Dealing damage shreds 3 Armor and Magic Resist for 5 seconds, stacking up to 10 times. Applying stacks has a 1 second cooldown per Ability. Cannibalize On Champion Takedown, Heal yourself and your ally for 18% of the Target's Max Health .",1000,1000,400,True,"Damage, SpellDamage, MagicPenetration, ArmorPenetration",FlatHPPoolMod:500,images/items/flesheater.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/7112_flesheater.png
447113,Detonation Orb,,"90 Ability Power 12 Magic Penetration 600 Mana 20 Ability Haste The Bomb Ability damage marks the target, storing 20% of the damage dealt (increased to 25% against Immobilized enemies). 3 seconds after you last damage the target with an ability, detonate the stored damage on them. If at any point the damage is enough to kill the target, detonate immediately.",1000,1000,400,True,"SpellDamage, Mana, MagicPenetration","FlatMPPoolMod:600, FlatMagicDamageMod:90",images/items/detonation_orb.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/7113_detonationorb.png
447114,Reverberation,,"35 Armor 35 Magic Resist 40% Attack Speed Reverberate At combat start gain 50 max Health per 10% bonus Attack Speed . Resonate Attacks deal magic damage On-Hit . Rumble Immobilizing or Grounding an enemy champion grants 25 stacks for 10 seconds. While at 100 stacks, Immobilizing an enemy champion applies On-Hit effects 3 times.",1000,1000,400,True,"Health, Armor, AttackSpeed, OnHit, MagicResist","FlatSpellBlockMod:35, FlatArmorMod:35, PercentAttackSpeedMod:0.4",images/items/reverberation.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/447114_reverberation.png
447115,Regicide,,"60 Attack Damage 15 Lethality 8% Move Speed End the Line At the start of each round, declare the lowest health enemy the Regent . Getting a takedown on the Regent grants you a permanent 10 Attack Damage and refreshes your Ultimate's Cooldown.",1000,1000,400,True,"Damage, NonbootsMovement, ArmorPenetration","FlatPhysicalDamageMod:60, PercentMovementSpeedMod:0.08",images/items/regicide.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/447115_regicide.png
447116,Kinkou Jitte,,85 Adaptive Force 400 Health 30 Ability Haste Between the Ribs You can see weakpoints in nearby enemy champions. Dealing damage through the weakpoint deals an additional max Health true damage and grants Move Speed for 1.5 seconds.,1000,1000,400,True,"Health, Damage, SpellDamage, AbilityHaste",FlatHPPoolMod:400,images/items/kinkou_jitte.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/447116_kinkoujitte.png
447118,Pyromancer's Cloak,,"85 Adaptive Force 400 Health 15 Ability Haste Spark (5s) Cooldown Attack or Ability hits against an enemy champion Burn them for magic damage over 3 seconds. Cleansing Flame (0s) per champion Applying a Burn to an enemy champion creates a nearby Blaze for 5 seconds. While in a Blaze , you gain Move Speed and restore Health per second, while enemies take magic damage per second. The size and strength of each Blaze scale the number unique Burn sources you have.",1000,1000,400,True,"Health, Damage, SpellDamage, SpellVamp",FlatHPPoolMod:400,images/items/pyromancer_s_cloak.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/447118_pyromancerscloak.png
447119,Lightning Rod,,"500 Health 30 Armor 30 Magic Resist 8% Move Speed Call Lightning Every 16 seconds, Autocast summon a stormcloud above you, which after a brief delay fires a lightning bolt, dealing plus 10% max Health magic damage and Slowing by 30% for 2 seconds. If you are struck by the lightning, gain a Shield for 2 seconds. Fully Automated Your Autocast Cooldowns are reduced by 1 seconds and benefit from your Ability Haste. Call Lighting has a minimum cooldown of 5 seconds.",1000,1000,400,True,"Damage, AttackSpeed","FlatSpellBlockMod:30, FlatHPPoolMod:500, FlatArmorMod:30, PercentMovementSpeedMod:0.08",images/items/lightning_rod.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/447119_lightningrod.png
447120,Diamond-Tipped Spear,,75 Adaptive Force 30% Attack Speed Reach Weapon Increase your attack range by 75. Sweet Spot Deal up to 30% increased damage with Attacks and 40% with Abilities based on how far your target is from you. Damage caps at 1000 units.,1000,1000,400,True,"Damage, AttackSpeed",PercentAttackSpeedMod:0.3,images/items/diamond_tipped_spear.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/447120_diamondtippedspear.png
447121,Twilight's Edge,,"70 Attack Damage 100 Ability Power The Path Between Threshold 130 bonus AD and 180 AP: Chakram orbit you, dealing continuous damage to enemies they strike. Spirit World : Gain Ability Power and Ability Haste. Material World : Gain Attack Damage and Attack Speed .",1000,1000,400,True,"Health, Armor, Damage, AttackSpeed, SpellDamage, MagicResist, AbilityHaste","FlatMagicDamageMod:100, FlatPhysicalDamageMod:70",images/items/twilight_s_edge.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/447121_twilightsedge.png
447122,Black Hole Gauntlet,,"900 Health 25 Ability Haste Accretion On-Hit , gain 1 stack of Accretion , and 5 stacks for immobilizing an enemy champion. These stacks last for the rest of the round, up to 50. Each stack increases your size by 2%. ACTIVE (0s) Dark Star Summon a Black Hole that scales with your size. Slowing nearby enemies by 30% while those in the center are pulled closer and take magic damage each second , granting you 1 stack of Accretion . The Black Hole lasts for  seconds. Increases in size every 10 stacks.",1000,1000,400,True,"SpellBlock, AttackSpeed, OnHit, AbilityHaste",FlatHPPoolMod:900,images/items/black_hole_gauntlet.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/447122_blackholegauntlet.png
447123,Puppeteer,,"30% Attack Speed 15% Heal and Shield Power 40 Ability Haste 150% Base Mana Regen Pull Their Strings Attacking a champion adds a stack for 15 seconds. At 4 stacks, Berserk them for 2 seconds. You grant Berserk enemies an additional Attack Speed and 40% Move Speed . (25 second Cooldown). Healing , Shielding , or buffing yourself or an ally with an Ability reduces the Cooldown by 5 seconds. If only one enemy is alive, instead Fear them for the same duration.",1000,1000,400,True,"SpellDamage, ManaRegen, AbilityHaste",PercentAttackSpeedMod:0.3,images/items/puppeteer.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/447123_puppeteer.png
4628,Horizon Focus,Immobilizing a champion causes lightning to strike them,"125 Ability Power 25 Ability Haste Hypershot Dealing Ability damage to champions at 600 range or greater Reveals them for 6 seconds. Focus When Hypershot is triggered, Reveal all other enemy champions within 1400 range of them for 3 seconds.",2750,200,1925,True,"SpellDamage, AbilityHaste",FlatMagicDamageMod:125,images/items/horizon_focus_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/4628_mage_t3_horizonfocus.png
4629,Cosmic Drive,Massive amounts of Cooldown Reduction,70 Ability Power 350 Health 25 Ability Haste 4% Move Speed Spelldance Dealing magic or true damage to champions grants Move Speed for 4 seconds.,3000,450,2100,True,"Health, SpellDamage, NonbootsMovement, AbilityHaste","FlatHPPoolMod:350, FlatMagicDamageMod:70, PercentMovementSpeedMod:0.04",images/items/cosmic_drive_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/4629_mage_t3_cosmicdrive.png
4630,Blighting Jewel,,25 Ability Power 13% Magic Penetration,1100,700,770,True,"MagicPenetration, SpellDamage",FlatMagicDamageMod:25,images/items/blighting_jewel.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/4630_mage_t2_voidcrystal.png
4632,Verdant Barrier,,40 Ability Power 25 Magic Resist Annul Grants a Spell Shield that blocks the next enemy Ability.,1600,400,1120,True,"SpellBlock, SpellDamage","FlatSpellBlockMod:25, FlatMagicDamageMod:40",images/items/verdant_barrier.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/4632_tank_t2_verdantbarrier.png
4633,Riftmaker,,"70 Ability Power 350 Health 15 Ability Haste Void Corruption For each second in combat with enemy champions, deal 2% bonus damage, up to 8%. At maximum strength, gain Omnivamp . Void Infusion Gain 2% of your bonus Health as Ability Power .",3100,950,2170,True,"Health, SpellDamage, CooldownReduction, SpellVamp","FlatHPPoolMod:350, FlatMagicDamageMod:70",images/items/riftmaker_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/4633_mage_t4_riftmaker.png
4635,Leeching Leer,,20 Ability Power 250 Health 5% Omnivamp,1265,465,886,False,"Health, SpellDamage, SpellVamp","FlatHPPoolMod:250, FlatMagicDamageMod:20",images/items/leeching_leer.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/4635_mage_t2_leechingleer.png
4636,Night Harvester,,90 Ability Power 300 Health 25 Ability Haste Soulrend: Damaging a champion with Attacks or Abilities deals an additional magic damage and grants you 25% Move Speed for 1.5 seconds (30(0s) per champion). Mythic Passive: Grants all other Legendary items 5 Ability Haste. Damaging a new champion will extend the duration of the Move Speed bonus.,2765,815,1936,False,"Health, SpellDamage, CooldownReduction, NonbootsMovement, AbilityHaste","FlatHPPoolMod:300, FlatMagicDamageMod:90",images/items/night_harvester_3.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/4636_mage_t4_nightharvester.png
4637,Demonic Embrace,,75 Ability Power 350 Health Azakana's Gaze: Dealing Ability damage burns enemies for {{ Item_Melee_Ranged_Split }} max Health magic damage every second for 4 seconds. Dark Pact: Gain 2% of your bonus Health as Ability Power . Azakana's Gaze deals a maximum of 40 damage to monsters.,3000,850,2100,False,"Health, SpellDamage","FlatHPPoolMod:350, FlatMagicDamageMod:75",images/items/demonic_embrace_3.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/4637_mage_t3_demonicembrace.png
4638,Watchful Wardstone,,150 Health 10 Ability Haste 10 Armor 15 Magic Resist Arcane Cache This item can store up to 3 purchased Control Wards.,1100,1100,770,True,"Health, SpellBlock, Armor, Vision, Active, CooldownReduction, AbilityHaste","FlatSpellBlockMod:15, FlatHPPoolMod:150, FlatArmorMod:10",images/items/watchful_wardstone.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/4638_enchanter_t3_watchfulsightstone.png
4641,Stirring Wardstone,,80 Health 25% Base Mana Regen Arcane Cache: This item can store up to 2 purchased Control Wards.,350,350,140,False,"Health, Damage, SpellDamage, ManaRegen, Vision, Active, CooldownReduction, AbilityHaste",FlatHPPoolMod:80,images/items/stirring_wardstone.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/4641_enchanter_t2_stirringsightstone.png
4642,Bandleglass Mirror,,20 Ability Power 100% Base Mana Regen 10 Ability Haste,900,50,630,True,"SpellDamage, ManaRegen, CooldownReduction, AbilityHaste",FlatMagicDamageMod:20,images/items/bandleglass_mirror.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/4642_enchanter_t2_bandleglassmirror.png
4643,Vigilant Wardstone,,250 Health 20 Ability Haste 25 Armor 30 Magic Resist Arcane Cache This item can store up to 3 purchased Control Wards. Behold Increase your Stealth Ward and Control Ward placement caps by 1.,2300,1200,1610,True,"Health, SpellBlock, Armor, Vision, Active, CooldownReduction, AbilityHaste","FlatSpellBlockMod:30, FlatHPPoolMod:250, FlatArmorMod:25",images/items/vigilant_wardstone.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/4643_enchanter_t3_vigilantsightstone.png
4644,Crown of the Shattered Queen,,"85 Ability Power 250 Health 600 Mana 20 Ability Haste Safeguard: You are Safeguarded , reducing incoming champion damage by 40%. Safeguard persists for 2.5 seconds after taking champion damage. (40(0s)). Mythic Passive: Grants all other Legendary items 1% Move Speed and 8 Ability Power. Item cooldown is restarted when damage is taken from champions.",2865,465,2006,False,"Health, SpellDamage, Mana, NonbootsMovement, AbilityHaste","FlatMPPoolMod:600, FlatHPPoolMod:250, FlatMagicDamageMod:85",images/items/crown_of_the_shattered_queen_3.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/4644_crown.png
4645,Shadowflame,,"110 Ability Power 15 Magic Penetration Cinderbloom Magic and true damage Critically Strikes enemies below 40% Health, dealing 20% increased damage.",3200,900,2240,True,"SpellDamage, MagicPenetration",FlatMagicDamageMod:110,images/items/shadowflame_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/4645_shadowflame.png
4646,Stormsurge,,"90 Ability Power 15 Magic Penetration 6% Move Speed Stormraider Dealing 25% of a champion's maximum Health within 2.5s applies Squall to them. Squall After 2 seconds, deal magic damage . If the target dies before Squall triggers, it damages nearby enemies.",2800,800,1960,True,"SpellDamage, GoldPer, NonbootsMovement, MagicPenetration","FlatMagicDamageMod:90, PercentMovementSpeedMod:0.06",images/items/stormsurge_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/4646_stormsurge.png
6029,Ironspike Whip,,30 Attack Damage Active - Crescent: Deal damage to nearby enemies.,1100,225,770,False,"Damage, Active",FlatPhysicalDamageMod:30,images/items/ironspike_whip.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6029_fighter_t2_ironspikewhip.png
6032,Stat Bonus,,Active - Consume: Automatically open a semi-random selection for a permanent stat bonus. And a hat!,750,750,375,True,"Health, SpellBlock, Armor, Damage, CriticalStrike, AttackSpeed, SpellDamage, Mana, Consumable, CooldownReduction, SpellVamp, NonbootsMovement, Tenacity, MagicPenetration, ArmorPenetration, MagicResist, AbilityHaste",,images/items/stat_bonus_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/220000_statanvil.png
6035,Silvermere Dawn,,40 Attack Damage 300 Health 40 Magic Resist Active - Quicksilver: Remove all crowd control debuffs and gain Tenacity and Slow Resistance.,3000,425,2100,False,"Health, SpellBlock, Damage, Active, Tenacity","FlatSpellBlockMod:40, FlatHPPoolMod:300, FlatPhysicalDamageMod:40",images/items/silvermere_dawn_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6035_fighter_t3_silvermeredawn.png
6333,Death's Dance,,"60 Attack Damage 50 Armor 15 Ability Haste Ignore Pain A percentage of damage taken is dealt to you over 3 seconds instead. Defy When a champion that you damaged within 3 seconds dies, cleanse Ignore Pain's remaining damage and restore Health over 2 seconds.",3300,275,2310,True,"Armor, Damage, AbilityHaste","FlatArmorMod:50, FlatPhysicalDamageMod:60",images/items/death_s_dance_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6333_fighter_t3_deathsdance.png
6609,Chempunk Chainsword,,45 Attack Damage 450 Health 15 Ability Haste Hackshorn Dealing physical damage applies 40% Wounds to enemy champions for 3 seconds.,3100,350,2170,True,"Health, Damage, CooldownReduction, AbilityHaste","FlatHPPoolMod:450, FlatPhysicalDamageMod:45",images/items/chempunk_chainsword_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6609_fighter_t3_chempunkchainsword.png
6610,Sundered Sky,,40 Attack Damage 400 Health 10 Ability Haste Lightshield Strike Your first Attack against a champion Critically Strikes and restores Health .,3100,500,2170,True,"Health, Damage, CooldownReduction, AbilityHaste","FlatHPPoolMod:400, FlatPhysicalDamageMod:40",images/items/sundered_sky_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6610_sunderedsky.png
6616,Staff of Flowing Water,Your heals and shields reduce crowd control and grant Move Speed,35 Ability Power 10% Heal and Shield Power 125% Base Mana Regen 15 Ability Haste Rapids Healing or Shielding an ally grants you both 45 Ability Power for 6 seconds.,2250,800,1575,True,"SpellDamage, ManaRegen, CooldownReduction, AbilityHaste",FlatMagicDamageMod:35,images/items/staff_of_flowing_water_3.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3744_enchanter_t3_staffofflowingwater.png
6617,Moonstone Renewer,Your heals and shields cool down faster and have greater effect on low health allies,"25 Ability Power 200 Health 20 Ability Haste 125% Base Mana Regen Starlit Grace Healing or shielding an ally chains the effect to another ally (excluding yourself), healing 30% or shielding 35% of the original amount.",2200,500,1540,True,"Health, SpellDamage, ManaRegen, CooldownReduction, AbilityHaste","FlatHPPoolMod:200, FlatMagicDamageMod:25",images/items/moonstone_renewer_3.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6617_enchanter_t4_moonstonerenewer.png
6620,Echoes of Helia,"Damage low-health enemies to trigger a cursed explosion, dealing damage and slowing nearby foes","35 Ability Power 200 Health 20 Ability Haste 125% Base Mana Regen Soul Siphon Damaging a champion grants a Soul Shard , up to 2. Healing or Shielding an ally consumes all Soul Shards to restore Health and deal magic damage to the nearest enemy champion per Shard.",2200,500,1540,True,"Health, SpellDamage, ManaRegen, CooldownReduction, AbilityHaste","FlatHPPoolMod:200, FlatMagicDamageMod:35",images/items/echoes_of_helia_3.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6620_echoes_of_helia.png
6621,Dawncore,,45 Ability Power 16% Heal and Shield Power 100% Base Mana Regen First Light Gain 2% Heal and Shield Power and 10 Ability Power per 100% Base Mana Regen.,2500,450,1750,True,"SpellDamage, ManaRegen",FlatMagicDamageMod:45,images/items/dawncore_3.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6621_dawncore.png
6630,Goredrinker,,55 Attack Damage 400 Health 20 Ability Haste 8% Omnivamp Mythic Passive: Grants all other Legendary items 75 Health and 3 Ability Haste. Active - Thirsting Slash: Deal damage to nearby enemies. Restore Health for each champion hit.,3200,200,2240,False,"Health, Damage, LifeSteal, Active, CooldownReduction, SpellVamp, AbilityHaste","FlatHPPoolMod:400, FlatPhysicalDamageMod:55",images/items/goredrinker_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6630_fighter_t4_goredrinker.png
